00600158178664
00170610038389
00512084132765
00500112750504
00512057195177
00111861176506
00512282483471
00512235045368
00512300576665
00212240039381
00512297765900
00511456979786
00512326481403
00113670017887
00451800011787
00600048070461
07904910000000
00512072356286
00512002468001
00512012936663
00110741135906
00111410165268
00512135880584
00114611004000
00325700023984
00600237611563
00342300043609
00512039364886
00080750001282
00146010078205
00500174189681
00460200009474
00512041110106
00700068094067
00511240399872
00210290010583
00142640001387
00512223868405
00140201132509
00371300275677
00119020325209
00511400224988
00500203442479
00512100872069
28626800000000
01607600000000
00512130228083
00512040922887
00500027883980
00210610002081
00500063755005
00512158595878
00500195159203
00512110095387
00381300042383
00060660002588
14670800000000
00512113997988
00512254866385
00512155459986
00512330740579
00213590008082
00512273183705
00700041224989
00512402351561
00141470003587
00191120020186
00512304274774
00024681422818
00212280082788
00512309391283
00505870028185
00512204465666
00386600038685
00512378389562
00512112080608
00327400039270
00500013198487
00500143683387
00213360004080
00511356459967
00511585058789
00512183824502
00512298688284
00512346371269
00512105683183
00512293885784
00512247473877
00500177892581
00500155252282
00511409920768
00512071501787
00500028490780
00512160422688
00512330446567
00500244469901
00512118955370
00512054634187
00500713620882
00512073287988
00379600069386
00512038050807
00512203221002
00321000035086
00512159256473
00512410771407
00408800052086
00512399385664
00501795031405
00512391271889
00512231805073
00512160584972
00211071493701
00111970006781
00700128054379
00130990011782
00210190025384
00512394575384
00500070929986
00179041951104
00500053992588
00512405919865
00500148180289
00512177739285
00512337980386
00170611136205
00041760012488
00512147362964
00512038286388
00500033330081
00214440004081
00512305490887
00512151499989
00512268582260
00500132674480
00512298440883
00512200657080
00512123765263
00213900014687
00512338040585
00700093591168
00342400510382
00377500176083
00512241826708
00115961144806
00500091500404
00512318091385
00600116011460
00500113137583
00512234182681
00213080009580
00214991573004
00700044816463
00041370113882
00512399908871
00700059737083
00512048569680
00512114979475
00190650006682
00700011198885
00700106964675
00381500079782
00512041518886
00500032057404
10726600000000
00512227062371
00115420001682
00500129939709
00700043141265
00141530009488
00512085980704
00140200029386
00512154357103
00512272923378
07214790000000
00700015235987
00113980006681
00140471172609
00512137829208
00512105415203
00700067506261
00117280010486
00512023540285
00116230003686
00512207460882
11437400000000
00512104552087
00111210001587
00700075360866
00500115795589
00333700569068
00512306185302
00114700055088
00512365523664
00512032836508
00512019014781
00362400275666
00500714747500
00512356629477
00500070069301
00512135926805
00512118244362
00110280020989
00700088276367
00512269372288
00191580023986
00048397709053
10868500000000
00512272917663
00500112778589
00500125198004
00512202156808
00211380023787
00191790002181
00041530014485
00500767905765
00700137811665
00512315855301
00700008299287
00512147488873
00191401001800
00512030226088
00512290310170
00512003145080
00010134188611
00512201398303
00043840044287
00512131179485
00700015590371
00512159605183
00512111180975
00140560002383
00512386116887
00512408387989
00376100160689
00500109135081
